client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
KFall::SA19,KFall,SA19,0,local_val,last_round_local_fit,616,0.9871106337271751,0.9871330307306964,0.9876543209876543,0.9886480908152735,0.9866117404737385,0.9876288659793815,0.012345679012345678,0.013388259526261586,0.9991238624949577,0.9992083935474042
KFall::SA18,KFall,SA18,0,local_val,last_round_local_fit,492,0.9889944972486243,0.9891835576439068,0.9846301633045149,0.9834710743801653,0.9937369519832986,0.9885773624091381,0.01536983669548511,0.006263048016701462,0.9987155036008013,0.9984789289465604
KFall::SA24,KFall,SA24,0,local_val,last_round_local_fit,472,0.9828864803194524,0.9826959942175945,0.9851694915254238,0.9826517967781908,0.9802224969097652,0.9814356435643564,0.014830508474576272,0.019777503090234856,0.9980895539586432,0.9977303330653309
SisFall::SA17,SisFall,SA17,1,local_val,last_round_local_fit,887,0.9783080260303688,0.9777952005768782,0.9807219031993437,0.972594752186589,0.9748684979544127,0.9737302977232924,0.019278096800656275,0.025131502045587374,0.9976408501857164,0.9968825727650382
KFall::SA29,KFall,SA29,0,local_val,last_round_local_fit,537,0.9831795984807379,0.9828312719367551,0.9855630413859481,0.9813200498132005,0.9800995024875622,0.9807093963907902,0.014436958614051972,0.01990049751243781,0.9973053404775928,0.996874007689825
KFall::SA37,KFall,SA37,0,local_val,last_round_local_fit,422,0.96494708994709,0.9646980077171431,0.9856209150326798,0.9846368715083799,0.9437751004016064,0.963773069036227,0.01437908496732026,0.05622489959839357,0.9969131427671469,0.9968705443569551
SisFall::SA05,SisFall,SA05,1,local_val,last_round_local_fit,887,0.9726125267920933,0.9750638247691785,0.9618167202572347,0.9468085106382979,0.9883109292811222,0.9671146697169002,0.03818327974276527,0.011689070718877849,0.9977150403761551,0.9968603683005135
KFall::SA23,KFall,SA23,0,local_val,last_round_local_fit,426,0.9821222606689735,0.9808706820454252,0.9867046533713201,0.9793510324483776,0.9750367107195301,0.9771891096394407,0.013295346628679962,0.024963289280469897,0.9978259444730321,0.9965062101148693
SisFall::SA21,SisFall,SA21,1,local_val,last_round_local_fit,907,0.9720028715003589,0.9728029435466768,0.968019680196802,0.9561551433389545,0.9775862068965517,0.9667519181585678,0.03198031980319803,0.022413793103448276,0.9972374206500686,0.9963655887375386
SisFall::SA22,SisFall,SA22,1,local_val,last_round_local_fit,959,0.9672806592341251,0.9699265934681172,0.9530791788856305,0.9387308533916849,0.9867740080506038,0.9621530698065601,0.0469208211143695,0.013225991949396205,0.997022399218693,0.9960116437543703
SisFall::SA08,SisFall,SA08,1,local_val,last_round_local_fit,1037,0.9762904420844652,0.9779022567705867,0.9674935842600513,0.956989247311828,0.9883109292811222,0.9723979298447384,0.032506415739948676,0.011689070718877849,0.9971689750664822,0.9958792911351997
KFall::SA22,KFall,SA22,0,local_val,last_round_local_fit,499,0.9868496283590623,0.9865097841565464,0.9889558232931727,0.9853723404255319,0.9840637450199203,0.9847176079734219,0.01104417670682731,0.01593625498007968,0.9979239667834685,0.9956417707066747
SisFall::SA20,SisFall,SA20,1,local_val,last_round_local_fit,1190,0.9649732620320856,0.967042687266056,0.949209391471011,0.9388696655132641,0.984875983061101,0.9613227044582227,0.05079060852898898,0.015124016938898971,0.9961660218487332,0.9954134269202806
KFall::SA12,KFall,SA12,0,local_val,last_round_local_fit,380,0.9671814671814671,0.9657785023250842,0.9811320754716981,0.9767103347889374,0.9504249291784702,0.9633883704235463,0.018867924528301886,0.049575070821529746,0.9960496953337965,0.9952813606784137
SisFall::SA23,SisFall,SA23,1,local_val,last_round_local_fit,895,0.959675495108566,0.9630292189817632,0.9394066025908901,0.9244398124022929,0.9866518353726362,0.9545332257196664,0.060593397409109906,0.013348164627363738,0.9962764496187667,0.9947967892478039
SisFall::SA09,SisFall,SA09,1,local_val,last_round_local_fit,881,0.9740784780023781,0.9756085192697769,0.9667342799188641,0.9543175487465181,0.9844827586206897,0.9691654879773691,0.0332657200811359,0.015517241379310345,0.9965235130913246,0.9942502519066562
KFall::SA15,KFall,SA15,0,local_val,last_round_local_fit,459,0.9703622392974753,0.972892506690455,0.9576271186440678,0.9434673366834171,0.9881578947368421,0.9652956298200515,0.0423728813559322,0.011842105263157895,0.996205025275052,0.994239417445167
SisFall::SA18,SisFall,SA18,1,local_val,last_round_local_fit,879,0.9710007130972189,0.9732977225092447,0.9632210607820364,0.943853427895981,0.9833743842364532,0.9632086851628469,0.03677893921796361,0.0166256157635468,0.9962820564166233,0.9942249028893361
KFall::SA25,KFall,SA25,0,local_val,last_round_local_fit,538,0.9652362846279197,0.9643728761198641,0.9748995983935743,0.9699157641395909,0.9538461538461539,0.9618138424821002,0.025100401606425703,0.046153846153846156,0.9950143770347664,0.994061059579397
KFall::SA33,KFall,SA33,0,local_val,last_round_local_fit,436,0.9699823425544438,0.9672098319907415,0.9838546922300706,0.97677793904209,0.9505649717514124,0.9634931997136722,0.016145307769929364,0.04943502824858757,0.9958282736720884,0.9939204229406027
KFall::SA30,KFall,SA30,0,local_val,last_round_local_fit,385,0.9815950920245399,0.9816142739871554,0.9814814814814815,0.9753886010362695,0.9817470664928292,0.9785575048732943,0.018518518518518517,0.018252933507170794,0.9961331330644443,0.9938679614213765
KFall::SA38,KFall,SA38,0,local_val,last_round_local_fit,414,0.966789667896679,0.9671961657885149,0.9617271835132483,0.9563269876819709,0.9726651480637813,0.9644268774703557,0.038272816486751716,0.02733485193621868,0.9944371296170036,0.9933466280853255
KFall::SA27,KFall,SA27,0,local_val,last_round_local_fit,480,0.9593453009503696,0.9604532726166619,0.9398797595190381,0.9361022364217252,0.9810267857142857,0.9580381471389646,0.06012024048096192,0.018973214285714284,0.9934556613226453,0.9921338354328577
SisFall::SA10,SisFall,SA10,1,local_val,last_round_local_fit,1215,0.9617669852751227,0.9629539030223961,0.9417808219178082,0.9379238393322901,0.9841269841269841,0.9604700854700855,0.05821917808219178,0.015873015873015872,0.992385365419983,0.9913657580187178
KFall::SA20,KFall,SA20,0,local_val,last_round_local_fit,438,0.9826288361320209,0.9825960125015789,0.9833518312985572,0.9818401937046005,0.9818401937046005,0.9818401937046005,0.016648168701442843,0.018159806295399514,0.994872525281299,0.9913458347864382
KFall::SA14,KFall,SA14,0,local_val,last_round_local_fit,516,0.962116991643454,0.9635540282491554,0.9560336763330215,0.9375,0.9710743801652892,0.9539918809201624,0.04396632366697849,0.028925619834710745,0.9932830301484098,0.9901216992568075
SisFall::SA06,SisFall,SA06,1,local_val,last_round_local_fit,887,0.9585615622767325,0.9603777853157458,0.9505627009646302,0.9310151430173864,0.9701928696668615,0.9502003434459073,0.049437299035369774,0.029807130333138514,0.992366397868154,0.9895950713078675
SisFall::SA19,SisFall,SA19,1,local_val,last_round_local_fit,1083,0.9720209842618036,0.974191516702983,0.9575784357048166,0.9472527472527472,0.9908045977011494,0.9685393258426966,0.04242156429518339,0.009195402298850575,0.9937965065191664,0.9885969138674671
KFall::SA13,KFall,SA13,0,local_val,last_round_local_fit,477,0.9689601655457838,0.9701607468915747,0.96036866359447,0.9508009153318078,0.9799528301886793,0.9651567944250871,0.03963133640552995,0.020047169811320754,0.9933168854882184,0.9863347389778564
SisFall::SA07,SisFall,SA07,1,local_val,last_round_local_fit,1023,0.9522520305193207,0.9519600976973841,0.9535269709543569,0.9334521687462864,0.9503932244404114,0.9418465227817746,0.046473029045643155,0.049606775559588624,0.9906938974277875,0.9862603185349939
KFall::SA28,KFall,SA28,0,local_val,last_round_local_fit,452,0.9640365002683843,0.9647876479170043,0.9537688442211055,0.948488241881299,0.9758064516129032,0.9619534355479841,0.04623115577889447,0.024193548387096774,0.9932045017715305,0.9856404007610647
SisFall::SA04,SisFall,SA04,1,local_val,last_round_local_fit,1397,0.932502033071293,0.9318641842484363,0.9571655208884188,0.9526592635885447,0.9065628476084538,0.9290396124251924,0.04283447911158118,0.09343715239154617,0.9855386059720861,0.9839814471588832
SisFall::SA13,SisFall,SA13,1,local_val,last_round_local_fit,881,0.9531510107015457,0.9505747126436781,0.9655172413793104,0.950379451255108,0.9356321839080459,0.9429481610194034,0.034482758620689655,0.06436781609195402,0.986953440115642,0.9828560781877903
SisFall::SA03,SisFall,SA03,1,local_val,last_round_local_fit,1207,0.9319412219644239,0.9308382099272944,0.9415614773258532,0.9275782155272306,0.9201149425287356,0.9238315060588574,0.0584385226741468,0.07988505747126437,0.9858221426920948,0.9820682670853051
KFall::SA36,KFall,SA36,0,local_val,last_round_local_fit,383,0.9824355971896955,0.9839181715851808,0.9732785200411099,0.9656538969616909,0.9945578231292517,0.9798927613941019,0.02672147995889003,0.005442176870748299,0.9936601156392669,0.9813861108806216
SisFall::SA14,SisFall,SA14,1,local_val,last_round_local_fit,898,0.9481729161690948,0.9528706028741123,0.930544593528019,0.901565995525727,0.9751966122202057,0.9369369369369369,0.06945540647198106,0.024803387779794312,0.989656461595979,0.9813758445862821
SisFall::SA01,SisFall,SA01,1,local_val,last_round_local_fit,1285,0.934227834780321,0.9323231942980474,0.9548762736535662,0.9445107398568019,0.9097701149425287,0.9268149882903981,0.04512372634643377,0.09022988505747126,0.9794600880054878,0.9803665792493647
KFall::SA09,KFall,SA09,0,local_val,last_round_local_fit,407,0.9637681159420289,0.9643184683792263,0.9619220308250227,0.9408450704225352,0.9667149059334298,0.953604568165596,0.038077969174977334,0.03328509406657019,0.9922799679337895,0.9788136290825595
SisFall::SA11,SisFall,SA11,1,local_val,last_round_local_fit,1119,0.9221073859339551,0.9261025232674976,0.907122032486464,0.8690546095126248,0.9450830140485313,0.9054756806362803,0.09287796751353602,0.05491698595146871,0.9810636585543592,0.9753998725412129
