client_id,dataset,client,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate,tn,fp,fn,tp
SisFall::SA16,SisFall,SA16,0.9855737704918033,0.9844942858083852,0.9919770773638968,0.9891388673390225,0.9770114942528736,0.9830377794911334,0.9989935118400686,0.9987575278065179,0.008022922636103151,0.022988505747126436,1731,14,30,1275
KFall::SA17,KFall,SA17,0.9506172839506173,0.9557940502292206,0.9202586206896551,0.9026315789473685,0.9913294797687862,0.9449035812672176,0.9948300777356986,0.992979801823876,0.07974137931034483,0.008670520231213872,854,74,6,686
SisFall::SA12,SisFall,SA12,0.9448897795591182,0.9510561989997368,0.9236641221374046,0.8901960784313725,0.978448275862069,0.9322381930184805,0.9910065618771857,0.9882544345960872,0.07633587786259542,0.021551724137931036,1694,140,25,1135
KFall::SA31,KFall,SA31,0.9593984962406015,0.9614290482017704,0.9292786421499293,0.9252615844544095,0.9935794542536116,0.958204334365325,0.9867865713422982,0.9724954044630155,0.07072135785007072,0.006420545746388443,657,50,4,619
KFall::SA21,KFall,SA21,0.9304471256210078,0.9412470023980815,0.882494004796163,0.8543833580980683,1.0,0.9214743589743589,0.980529663225941,0.954374376298198,0.11750599520383694,0.0,736,98,0,575
UpFall::S07,UpFall,S07,0.8609671848013817,0.8725092874029043,0.85612968591692,0.5170068027210885,0.8888888888888888,0.6537634408602151,0.9393400759582171,0.7678554600198771,0.14387031408308004,0.1111111111111111,845,142,19,152
UpFall::S02,UpFall,S02,0.8665568369028006,0.892699259043265,0.8549172346640701,0.5386996904024768,0.93048128342246,0.6823529411764706,0.9376122760337205,0.6491997645553935,0.1450827653359299,0.06951871657754011,878,149,13,174
SisFall::SE03,SisFall,SE03,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1555,0,0,0
SisFall::SE08,SisFall,SE08,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1287,0,0,0
