accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9160023907787059,0.8945887856878345,0.9362521749226035,0.7849116831120845,0.7633592659581009,0.7661412904486051,0.8701723690434094,0.8116442149649332,0.06374782507739664,0.1470746035469348
