accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8748640888177157,0.8658076534199772,0.9043506581105742,0.7334853786583179,0.7191320556377869,0.7141855381827923,0.8379492038775203,0.7757273490655269,0.095649341889426,0.17273535127062006
