client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA36,KFall,SA36,1,local_val,last_round_local_fit,458,0.9908144519289651,0.9905177495218276,0.9964994165694282,0.9960886571056062,0.9845360824742269,0.9902786779001944,0.9996105450564784,0.9995619688408421,0.003500583430571762,0.015463917525773196
KFall::SA18,KFall,SA18,1,local_val,last_round_local_fit,532,0.9882593159775396,0.9887527613866279,0.9844179651695693,0.9806598407281001,0.9930875576036866,0.9868345735546652,0.9989419084507934,0.9985025980257694,0.015582034830430797,0.0069124423963133645
KFall::SA37,KFall,SA37,1,local_val,last_round_local_fit,433,0.9753497668221186,0.9752329385824532,0.9722607489597781,0.9744572158365262,0.9782051282051282,0.9763275751759437,0.9972474127813933,0.997457978698207,0.027739251040221916,0.021794871794871794
SisFall::SA18,SisFall,SA18,0,local_val,last_round_local_fit,907,0.9724814548935152,0.9748600330830894,0.9606396063960639,0.9471656576774904,0.9890804597701149,0.967669384312623,0.9980244400145152,0.9973989110470636,0.03936039360393604,0.010919540229885057
SisFall::SA20,SisFall,SA20,0,local_val,last_round_local_fit,872,0.9733859043863973,0.9732647050072892,0.9741156169111302,0.9657534246575342,0.9724137931034482,0.9690721649484536,0.9975640415340216,0.99666327878891,0.025884383088869714,0.027586206896551724
KFall::SA24,KFall,SA24,1,local_val,last_round_local_fit,456,0.9706048615036744,0.9716528893695922,0.959375,0.9532934131736527,0.9839307787391842,0.9683698296836983,0.9968453852492789,0.9963153520143054,0.040625,0.016069221260815822
KFall::SA19,KFall,SA19,1,local_val,last_round_local_fit,519,0.9780500255232262,0.9784149874255881,0.9756756756756757,0.9686046511627907,0.9811542991755006,0.9748390871854886,0.9972941139018878,0.9956224932581481,0.024324324324324326,0.01884570082449941
SisFall::SA22,SisFall,SA22,0,local_val,last_round_local_fit,1011,0.9639175257731959,0.9675334698845253,0.9450084602368867,0.9286889742183214,0.9900584795321637,0.9583923011604868,0.9966829439645363,0.9954265461902967,0.05499153976311337,0.009941520467836258
KFall::SA30,KFall,SA30,1,local_val,last_round_local_fit,384,0.9754738015607581,0.9747928874520104,0.9801980198019802,0.9743589743589743,0.9693877551020408,0.9718670076726342,0.9966116892301475,0.9954219870729721,0.019801980198019802,0.030612244897959183
KFall::SA38,KFall,SA38,1,local_val,last_round_local_fit,477,0.9830970556161396,0.9830071942446044,0.984,0.9808383233532935,0.9820143884892086,0.981426003594967,0.9963405275779376,0.9951645079737813,0.016,0.017985611510791366
SisFall::SA17,SisFall,SA17,0,local_val,last_round_local_fit,1057,0.9668258356370948,0.9655912943483596,0.9754354622599375,0.9679860302677532,0.9557471264367816,0.9618276460381724,0.9958776752758056,0.9950959881825577,0.02456453774006253,0.044252873563218394
KFall::SA23,KFall,SA23,1,local_val,last_round_local_fit,408,0.9743150684931506,0.9744401544401544,0.9733333333333334,0.9668367346938775,0.9755469755469756,0.9711723254324152,0.9958472758472758,0.9947251510858192,0.02666666666666667,0.02445302445302445
KFall::SA20,KFall,SA20,1,local_val,last_round_local_fit,439,0.9860950173812283,0.9861373237781166,0.9841089670828603,0.983510011778563,0.9881656804733728,0.9858323494687131,0.9965988085083518,0.9939371396112499,0.015891032917139614,0.011834319526627219
SisFall::SA21,SisFall,SA21,0,local_val,last_round_local_fit,881,0.956718192627824,0.9590263691683569,0.9456389452332657,0.9266155531215772,0.9724137931034482,0.9489624228827819,0.9952348977640997,0.9937988717896276,0.05436105476673428,0.027586206896551724
KFall::SA33,KFall,SA33,1,local_val,last_round_local_fit,422,0.9778166958552248,0.9771921038353992,0.9815950920245399,0.975443383356071,0.9727891156462585,0.9741144414168937,0.9956192702029687,0.9937197971174675,0.018404907975460124,0.027210884353741496
SisFall::SA10,SisFall,SA10,0,local_val,last_round_local_fit,899,0.970623358012897,0.9715235173091807,0.9672454617205999,0.9510613207547169,0.9758015728977616,0.9632726186921469,0.995816961913261,0.9935545703845575,0.032754538279400155,0.024198427102238355
KFall::SA10,KFall,SA10,1,local_val,last_round_local_fit,498,0.9723577235772358,0.9713333333333334,0.976,0.9626556016597511,0.9666666666666667,0.9646569646569647,0.9957259259259259,0.9935236171153905,0.024,0.03333333333333333
KFall::SA12,KFall,SA12,1,local_val,last_round_local_fit,344,0.9572327044025157,0.9535965804941264,0.9780941949616648,0.9691833590138675,0.9290989660265879,0.9487179487179487,0.9948503561715641,0.9931768281533799,0.02190580503833516,0.07090103397341212
KFall::SA25,KFall,SA25,1,local_val,last_round_local_fit,495,0.9660297239915074,0.9664299460448951,0.9600399600399601,0.9555061179087876,0.9728199320498301,0.9640852974186308,0.9934301259329572,0.9925153632110741,0.03996003996003996,0.027180067950169876
SisFall::SA09,SisFall,SA09,0,local_val,last_round_local_fit,881,0.9595719381688466,0.9639959432048681,0.9383367139959432,0.9188900747065102,0.9896551724137931,0.9529607083563918,0.9954748082348279,0.9925002471079886,0.061663286004056794,0.010344827586206896
SisFall::SA23,SisFall,SA23,0,local_val,last_round_local_fit,875,0.9460935644739967,0.9514964242211275,0.9176904176904177,0.8966049382716049,0.9853024307518372,0.9388634527336386,0.994129953994284,0.9917618830432081,0.08230958230958231,0.014697569248162803
SisFall::SA08,SisFall,SA08,0,local_val,last_round_local_fit,1119,0.9410133602218301,0.9499378451826426,0.9075385256143274,0.875,0.9923371647509579,0.9299820466786356,0.9945116524989853,0.9913709395638576,0.09246147438567263,0.007662835249042145
KFall::SA09,KFall,SA09,1,local_val,last_round_local_fit,498,0.9600704638872578,0.9579089487560057,0.9708249496981891,0.9585121602288984,0.9449929478138223,0.9517045454545454,0.994044662899825,0.9912800632410698,0.029175050301810865,0.05500705218617771
SisFall::SA19,SisFall,SA19,0,local_val,last_round_local_fit,959,0.9636539859462079,0.9667883747694648,0.9467951403435274,0.9311279826464208,0.9867816091954023,0.9581473214285714,0.99412069206285,0.9906813671044953,0.05320485965647256,0.013218390804597701
KFall::SA28,KFall,SA28,1,local_val,last_round_local_fit,454,0.9575497044599678,0.9582217726163647,0.9506416584402764,0.9424626006904487,0.9658018867924528,0.9539895165987187,0.9923424723872674,0.9895321572459724,0.049358341559723594,0.03419811320754717
KFall::SA22,KFall,SA22,1,local_val,last_round_local_fit,402,0.9842903575297941,0.9831745551327875,0.9905838041431262,0.9870967741935484,0.9757653061224489,0.981398332264272,0.996746368038741,0.9872743115816487,0.009416195856873822,0.02423469387755102
KFall::SA27,KFall,SA27,1,local_val,last_round_local_fit,466,0.9570230607966457,0.9576712145532371,0.952247191011236,0.9406976744186046,0.9630952380952381,0.951764705882353,0.9909142589620118,0.9872424759061209,0.047752808988764044,0.036904761904761905
SisFall::SA14,SisFall,SA14,0,local_val,last_round_local_fit,1083,0.948775612193903,0.9521762574526276,0.9262041537781706,0.9105995717344754,0.9781483611270846,0.9431660659828112,0.9923620652459231,0.9871514455477755,0.07379584622182943,0.02185163887291547
SisFall::SA04,SisFall,SA04,0,local_val,last_round_local_fit,1023,0.9547132660595619,0.9528946489847454,0.9626556016597511,0.9454214675560946,0.9431336963097399,0.9442761962447002,0.9902365371147142,0.9853457637806102,0.03734439834024896,0.056866303690260134
SisFall::SA06,SisFall,SA06,0,local_val,last_round_local_fit,881,0.9595719381688466,0.9606997971602433,0.954158215010142,0.9370824053452116,0.9672413793103448,0.9519230769230769,0.9901907160010258,0.9852527562717528,0.04584178498985801,0.032758620689655175
SisFall::SA05,SisFall,SA05,0,local_val,last_round_local_fit,1037,0.9673993578661398,0.9694196811353497,0.9563729683490163,0.9427930454290522,0.9824663939216832,0.9622209502003435,0.9908144802488202,0.983897209249647,0.04362703165098375,0.017533606078316773
SisFall::SA07,SisFall,SA07,0,local_val,last_round_local_fit,1215,0.9408421596486696,0.9410188496749667,0.937866927592955,0.9314254859611231,0.9441707717569786,0.9377548246806198,0.9857234973976994,0.9838039374462461,0.062133072407045006,0.05582922824302135
KFall::SA15,KFall,SA15,1,local_val,last_round_local_fit,401,0.9627659574468085,0.9643744553023419,0.9538745387453874,0.9394673123486683,0.9748743718592965,0.9568434032059187,0.9904156390810139,0.9780725444832026,0.046125461254612546,0.02512562814070352
SisFall::SA01,SisFall,SA01,0,local_val,last_round_local_fit,1397,0.9330441854161019,0.9328716789146411,0.9397144368059228,0.9359190556492412,0.9260289210233593,0.9309477215543752,0.9764339482908618,0.9772323673600645,0.060285563194077206,0.07397107897664071
