accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8728555982887658,0.8522427634751455,0.9203699496242507,0.7275143628397344,0.667339655033107,0.6857209096667334,0.07963005037574929,0.2158844226739601,0.8105172967447221,0.7549184717594486
