accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9348424351573971,0.9312575512456747,0.9430056716255287,0.7841897194343987,0.8051310630312318,0.7877716436390751,0.05699432837447136,0.08049056913417889,0.8551027455038617,0.8179821183707355
