cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,626.9420289855072,0.9569833500024437,0.9527867318407086,0.9559880282834314,0.7532295068271957,0.8046578991661018,0.7727730213237856,0.9766580842140483,0.9215415665615484,0.04401197171656865,0.050414564602014156
