cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,597.8260869565217,0.9306234896843306,0.9291716358751257,0.9283597845388719,0.7138148911971023,0.7942841158894587,0.7447528959855362,0.9675038920327936,0.8952579825422783,0.07164021546112812,0.060788347878657355
