cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
1.144927536231884,614.8550724637681,0.9544634861165414,0.9513352275351491,0.9529925684571549,0.7407761526406635,0.8047503503812593,0.7652829545787372,0.9729549913658945,0.9056810672390602,0.04700743154284519,0.050322113386856694
