client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA19,KFall,SA19,2,local_val,last_round_local_fit,506,0.9964503042596349,0.9964337440180675,0.9970384995064165,0.9968684759916493,0.9958289885297185,0.9963484611371936,0.9998517705696642,0.9998420620105783,0.0029615004935834156,0.004171011470281543
KFall::SA18,KFall,SA18,2,local_val,last_round_local_fit,609,0.9936238044633369,0.9936003228175809,0.9932126696832579,0.9939879759519038,0.9939879759519038,0.9939879759519038,0.9995681408064999,0.9996090166518771,0.006787330316742082,0.006012024048096192
KFall::SA30,KFall,SA30,2,local_val,last_round_local_fit,514,0.9885817307692307,0.9884672619047619,0.9899553571428571,0.9882659713168188,0.9869791666666666,0.9876221498371336,0.9993911016555059,0.9992929579691224,0.010044642857142858,0.013020833333333334
KFall::SA22,KFall,SA22,2,local_val,last_round_local_fit,462,0.9916013437849944,0.991832662807052,0.9906976744186047,0.9860335195530726,0.9929676511954993,0.9894884372810091,0.9993000359794589,0.9989320569898696,0.009302325581395349,0.007032348804500703
KFall::SA24,KFall,SA24,2,local_val,last_round_local_fit,461,0.9869614512471655,0.9871149437069465,0.9855222337125129,0.9825436408977556,0.9887076537013801,0.9856160100062539,0.9988257413075663,0.9986201129040814,0.014477766287487074,0.011292346298619825
KFall::SA37,KFall,SA37,2,local_val,last_round_local_fit,362,0.9821882951653944,0.9820873656023376,0.9834319526627219,0.9807427785419532,0.9807427785419532,0.9807427785419532,0.9983282192360596,0.9981077687412557,0.016568047337278107,0.01925722145804677
KFall::SA12,KFall,SA12,2,local_val,last_round_local_fit,394,0.9798701298701299,0.9809920843608687,0.9691577698695136,0.9637883008356546,0.9928263988522238,0.9780918727915194,0.998389981806454,0.9980528604622256,0.03084223013048636,0.007173601147776184
KFall::SA33,KFall,SA33,2,local_val,last_round_local_fit,434,0.9894179894179894,0.9897080495591579,0.9875904860392968,0.9837837837837838,0.9918256130790191,0.9877883310719131,0.9983825928670655,0.9976498520193029,0.012409513960703205,0.008174386920980926
KFall::SA15,KFall,SA15,2,local_val,last_round_local_fit,454,0.9797482211275315,0.980050256746422,0.9773844641101278,0.9719169719169719,0.9827160493827161,0.9772866789441375,0.9980018694538525,0.9975384260911913,0.02261553588987217,0.01728395061728395
SisFall::SA18,SisFall,SA18,1,local_val,last_round_local_fit,1083,0.9802648013989508,0.9810178483449393,0.9752540874944764,0.9684151156232375,0.9867816091954023,0.977512097922004,0.997964760439047,0.9974140203819741,0.024745912505523642,0.013218390804597701
