client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA22,KFall,SA22,0,local_val,last_round_local_fit,449,0.9944413563090606,0.9947235020164562,0.9919191919191919,0.9901840490797545,0.9975278121137207,0.9938423645320197,0.9997178209786368,0.9996481633702363,0.00808080808080808,0.002472187886279357
KFall::SA36,KFall,SA36,0,local_val,last_round_local_fit,427,0.9939903846153846,0.9940476190476191,0.9935897435897436,0.9917808219178083,0.9945054945054945,0.9931412894375857,0.9996389828120597,0.9995352973041222,0.00641025641025641,0.005494505494505495
KFall::SA35,KFall,SA35,0,local_val,last_round_local_fit,479,0.9850332594235033,0.9848615052560055,0.9862204724409449,0.982256020278834,0.983502538071066,0.9828788839568802,0.9989695331548024,0.9986608327800839,0.013779527559055118,0.01649746192893401
SisFall::SA10,SisFall,SA10,1,local_val,last_round_local_fit,1023,0.9859709574206251,0.9860840217585027,0.9854771784232366,0.9789915966386554,0.9866908650937689,0.9828261524555589,0.9989434524930154,0.9984997070055079,0.014522821576763486,0.013309134906231096
KFall::SA19,KFall,SA19,0,local_val,last_round_local_fit,516,0.9933741080530072,0.9934630043369694,0.9926402943882244,0.9908883826879271,0.9942857142857143,0.9925841414717627,0.9991431199894861,0.9982054303809771,0.007359705611775529,0.005714285714285714
KFall::SA24,KFall,SA24,0,local_val,last_round_local_fit,483,0.9764638346727899,0.9765341857177778,0.9757383966244726,0.9712140175219024,0.9773299748110831,0.9742623979912115,0.9977202435991455,0.997368103586431,0.024261603375527425,0.022670025188916875
SisFall::SA08,SisFall,SA08,1,local_val,last_round_local_fit,887,0.9790426291974279,0.9790296755813057,0.9790996784565916,0.9698899826288361,0.9789596727060199,0.9744037230948226,0.9980204220468654,0.9971918241297881,0.02090032154340836,0.02104032729398013
KFall::SA37,KFall,SA37,0,local_val,last_round_local_fit,347,0.9760554505356017,0.975824840131102,0.9781859931113662,0.973463687150838,0.973463687150838,0.973463687150838,0.9976460627673835,0.9971693724465591,0.021814006888633754,0.02653631284916201
SisFall::SA17,SisFall,SA17,1,local_val,last_round_local_fit,1069,0.97731283085455,0.977011580982315,0.9789934354485776,0.9715639810426541,0.9750297265160524,0.973293768545994,0.9976757376989465,0.9970588292553869,0.02100656455142232,0.02497027348394768
KFall::SA33,KFall,SA33,0,local_val,last_round_local_fit,394,0.987363584147042,0.9878023116737125,0.9832285115303984,0.9799247176913425,0.9923761118170267,0.9861111111111112,0.9980620619660682,0.9967006019167157,0.016771488469601678,0.007623888182973317
