round,metric,value
1,cluster_id,0.8867107038852191
1,num_examples,747.8803655562658
1,participating_clients,69.0
1,total_examples,42237.0
1,val_accuracy,0.9359436776049019
1,val_balanced_accuracy,0.932055758322548
1,val_f1,0.7828802803821283
1,val_far,0.06168294749829772
1,val_miss_rate,0.07420553585660707
1,val_pr_auc,0.9218661732417575
1,val_precision,0.771218202092723
1,val_recall,0.806586187040379
1,val_roc_auc,0.9665838534101843
1,val_specificity,0.9383170525017024
2,cluster_id,0.8867107038852191
2,num_examples,747.8803655562658
2,participating_clients,69.0
2,total_examples,42237.0
2,val_accuracy,0.9467844590693372
2,val_balanced_accuracy,0.944591340494869
2,val_f1,0.796738919519129
2,val_far,0.05081515026473372
2,val_miss_rate,0.06000216874552861
2,val_pr_auc,0.9398331022037624
2,val_precision,0.7821865258411603
2,val_recall,0.820789554151457
2,val_roc_auc,0.9778930759430778
2,val_specificity,0.949184849735266
3,cluster_id,0.8867107038852191
3,num_examples,747.8803655562658
3,participating_clients,69.0
3,total_examples,42237.0
3,val_accuracy,0.9505471567674105
3,val_balanced_accuracy,0.9481227641033582
3,val_f1,0.8012103375179
3,val_far,0.04641455931656947
3,val_miss_rate,0.057339912476714924
3,val_pr_auc,0.9381573923015194
3,val_precision,0.7876233355091634
3,val_recall,0.8234518104202713
3,val_roc_auc,0.9791995517717709
3,val_specificity,0.9535854406834307
4,cluster_id,0.8867107038852191
4,num_examples,747.8803655562658
4,participating_clients,69.0
4,total_examples,42237.0
4,val_accuracy,0.9511037255044817
4,val_balanced_accuracy,0.9486759442403262
4,val_f1,0.8012248153677305
4,val_far,0.04529869978130613
4,val_miss_rate,0.05729649215920456
4,val_pr_auc,0.9389744096174383
4,val_precision,0.787857706351921
4,val_recall,0.8234952307377815
4,val_roc_auc,0.9796410443722842
4,val_specificity,0.9547013002186937
5,cluster_id,0.8867107038852191
5,num_examples,747.8803655562658
5,participating_clients,69.0
5,total_examples,42237.0
5,val_accuracy,0.950074687695737
5,val_balanced_accuracy,0.948167407770186
5,val_f1,0.8002673846435869
5,val_far,0.04693314789531885
5,val_miss_rate,0.05648302462708548
5,val_pr_auc,0.9370932618127904
5,val_precision,0.7861446503966489
5,val_recall,0.8243086982699004
5,val_roc_auc,0.9793083634232702
5,val_specificity,0.9530668521046808
6,cluster_id,0.8867107038852191
6,num_examples,747.8803655562658
6,participating_clients,69.0
6,total_examples,42237.0
6,val_accuracy,0.9489401112470883
6,val_balanced_accuracy,0.9473216438883149
6,val_f1,0.7993505176095316
6,val_far,0.04807840818941348
6,val_miss_rate,0.0563681617197424
6,val_pr_auc,0.9362563908455335
6,val_precision,0.784651086962266
6,val_recall,0.8244235611772434
6,val_roc_auc,0.979279838696155
6,val_specificity,0.9519215918105864
7,cluster_id,0.8867107038852191
7,num_examples,747.8803655562658
7,participating_clients,69.0
7,total_examples,42237.0
7,val_accuracy,0.9480757843677708
7,val_balanced_accuracy,0.9465757857002417
7,val_f1,0.7988983478001054
7,val_far,0.05023622986299433
7,val_miss_rate,0.0550434702644672
7,val_pr_auc,0.935629755953288
7,val_precision,0.7826269093143955
7,val_recall,0.8257482526325192
7,val_roc_auc,0.9788775525538032
7,val_specificity,0.9497637701370059
8,cluster_id,0.8867107038852191
8,num_examples,747.8803655562658
8,participating_clients,69.0
8,total_examples,42237.0
8,val_accuracy,0.9477011349948391
8,val_balanced_accuracy,0.9458054936662325
8,val_f1,0.7990113142510844
8,val_far,0.05036644261125538
8,val_miss_rate,0.055623746404215496
8,val_pr_auc,0.9348384091521443
8,val_precision,0.7829244945457126
8,val_recall,0.8251679764927708
8,val_roc_auc,0.9786786996509822
8,val_specificity,0.9496335573887443
9,cluster_id,0.8867107038852191
9,num_examples,747.8803655562658
9,participating_clients,69.0
9,total_examples,42237.0
9,val_accuracy,0.9468930532614137
9,val_balanced_accuracy,0.9450224586358692
9,val_f1,0.7991755581392556
9,val_far,0.05183429848916087
9,val_miss_rate,0.05488993818450069
9,val_pr_auc,0.9351778946038324
9,val_precision,0.7823533902900193
9,val_recall,0.8259017847124854
9,val_roc_auc,0.97871899887121
9,val_specificity,0.948165701510839
10,cluster_id,0.8867107038852191
10,num_examples,747.8803655562658
10,participating_clients,69.0
10,total_examples,42237.0
10,val_accuracy,0.946268275157412
10,val_balanced_accuracy,0.9443527215579928
10,val_f1,0.7988282265501541
10,val_far,0.053194126863757615
10,val_miss_rate,0.05431362933093456
10,val_pr_auc,0.934716405414676
10,val_precision,0.7810916535196367
10,val_recall,0.8264780935660515
10,val_roc_auc,0.9786389336469373
