accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9223461839801574,0.9126814264649389,0.9384209669819631,0.7661626345391928,0.7666206434242802,0.7594541818764942,0.8445452736320935,0.7956512369248685,0.06157903301803716,0.11305811405208481
