round,metric,value
1,cluster_id,0.845559099255823
1,num_examples,744.0353725717599
1,participating_clients,69.0
1,total_examples,41388.0
1,val_accuracy,0.9356170823559182
1,val_balanced_accuracy,0.9303927924887908
1,val_f1,0.8189680434790814
1,val_far,0.06226160509782713
1,val_miss_rate,0.07695280992459164
1,val_pr_auc,0.9249855310502509
1,val_precision,0.8053595691895914
1,val_recall,0.8408736131932203
1,val_roc_auc,0.9664200064554996
1,val_specificity,0.9377383949021726
2,cluster_id,0.845559099255823
2,num_examples,744.0353725717599
2,participating_clients,69.0
2,total_examples,41388.0
2,val_accuracy,0.947240213793826
2,val_balanced_accuracy,0.9441857491753631
2,val_f1,0.8362420024894562
2,val_far,0.05159463672425539
2,val_miss_rate,0.060033864925018554
2,val_pr_auc,0.9392106371061708
2,val_precision,0.8210603702167131
2,val_recall,0.8577925581927933
2,val_roc_auc,0.9756345225476646
2,val_specificity,0.9484053632757447
3,cluster_id,0.845559099255823
3,num_examples,744.0353725717599
3,participating_clients,69.0
3,total_examples,41388.0
3,val_accuracy,0.9519097472685775
3,val_balanced_accuracy,0.9480340223716935
3,val_f1,0.8420521968080528
3,val_far,0.046287223887677406
3,val_miss_rate,0.05764473136893639
3,val_pr_auc,0.9451321516567628
3,val_precision,0.830307404064637
3,val_recall,0.8601816917488755
3,val_roc_auc,0.9782588860657198
3,val_specificity,0.9537127761123224
4,cluster_id,0.845559099255823
4,num_examples,744.0353725717599
4,participating_clients,69.0
4,total_examples,41388.0
4,val_accuracy,0.953729121185862
4,val_balanced_accuracy,0.9485832140482833
4,val_f1,0.843277756475732
4,val_far,0.04377580446085431
4,val_miss_rate,0.05905776744257941
4,val_pr_auc,0.9464936583549257
4,val_precision,0.8338533188773487
4,val_recall,0.8587686556752326
4,val_roc_auc,0.9793121345360245
4,val_specificity,0.9562241955391456
5,cluster_id,0.845559099255823
5,num_examples,744.0353725717599
5,participating_clients,69.0
5,total_examples,41388.0
5,val_accuracy,0.9555316068426265
5,val_balanced_accuracy,0.949801544306242
5,val_f1,0.8453384252815429
5,val_far,0.04121148219684071
5,val_miss_rate,0.05918542919067542
5,val_pr_auc,0.9474122842151187
5,val_precision,0.8381162402126723
5,val_recall,0.8586409939271366
5,val_roc_auc,0.9795139755561355
5,val_specificity,0.958788517803159
6,cluster_id,0.845559099255823
6,num_examples,744.0353725717599
6,participating_clients,69.0
6,total_examples,41388.0
6,val_accuracy,0.9561431723018096
6,val_balanced_accuracy,0.9515823993382396
6,val_f1,0.8468172352182246
6,val_far,0.040397672318531974
6,val_miss_rate,0.056437529004989086
6,val_pr_auc,0.9504864696608782
6,val_precision,0.8379488600088847
6,val_recall,0.8613888941128229
6,val_roc_auc,0.9807756858904796
6,val_specificity,0.9596023276814679
7,cluster_id,0.845559099255823
7,num_examples,744.0353725717599
7,participating_clients,69.0
7,total_examples,41388.0
7,val_accuracy,0.956662473327669
7,val_balanced_accuracy,0.9517646169604631
7,val_f1,0.8469769293206216
7,val_far,0.03976149751968734
7,val_miss_rate,0.056709268559386274
7,val_pr_auc,0.9499828592241782
7,val_precision,0.8385187657515486
7,val_recall,0.8611171545584257
7,val_roc_auc,0.9811285922045205
7,val_specificity,0.9602385024803126
8,cluster_id,0.845559099255823
8,num_examples,744.0353725717599
8,participating_clients,69.0
8,total_examples,41388.0
8,val_accuracy,0.9576026021107803
8,val_balanced_accuracy,0.9528723853717141
8,val_f1,0.848591252166457
8,val_far,0.038966146517609976
8,val_miss_rate,0.055289082738962214
8,val_pr_auc,0.9513074891001301
8,val_precision,0.8400508241030372
8,val_recall,0.86253734037885
8,val_roc_auc,0.9812275944393362
8,val_specificity,0.9610338534823901
9,cluster_id,0.845559099255823
9,num_examples,744.0353725717599
9,participating_clients,69.0
