cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,600.927536231884,0.9545371193252424,0.9483919352187126,0.9544205172312983,0.74584150898089,0.797435816974243,0.7652921412697509,0.9759969208826259,0.9113349867286734,0.04557948276870173,0.05763664679387302
