accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8624655029720587,0.836646274026661,0.9542806830980786,0.8069575286662718,0.6287283460134547,0.6739270560432132,0.8614501922261888,0.8216689996977258,0.0457193169019216,0.2809881350447567
