accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.925228493925308,0.9142879120528193,0.9341441300442763,0.7422730238533598,0.7621407849704541,0.7435349952827839,0.06585586995572365,0.10556830593863686,0.8299690170665154,0.7795424108966046
