accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8830816574268702,0.8682881844270501,0.9201528950456046,0.7404770533182281,0.6972151967054822,0.7054345235649108,0.07984710495439502,0.18357652619150416,0.8262291245622162,0.776448566211367
