client_id,dataset,client,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate,tn,fp,fn,tp
SisFall::SA16,SisFall,SA16,0.9862204724409449,0.9868255039972457,0.9778733866011063,0.9751895244658856,0.995777621393385,0.9853760445682451,0.9990319931037078,0.9989725786438832,0.022126613398893668,0.00422237860661506,1591,36,6,1415
KFall::SA17,KFall,SA17,0.9791937581274383,0.9796665629246408,0.973397823458283,0.9695712309820194,0.9859353023909986,0.9776847977684798,0.9978877443252261,0.9975939509107579,0.026602176541717048,0.014064697609001406,805,22,10,701
SisFall::SA12,SisFall,SA12,0.9598784194528875,0.9554590131172559,0.9841938883034773,0.9772727272727273,0.9267241379310345,0.9513274336283186,0.9943550682509115,0.992815175917531,0.015806111696522657,0.07327586206896551,1868,30,102,1290
KFall::SA31,KFall,SA31,0.9577464788732394,0.9617174713584288,0.9447115384615384,0.9166666666666666,0.9787234042553191,0.9466791393826005,0.9899917237018301,0.9676124240714629,0.055288461538461536,0.02127659574468085,786,46,11,506
KFall::SA21,KFall,SA21,0.8772053634438955,0.8917127942036812,0.8019441069258809,0.7815013404825737,0.9814814814814815,0.8701492537313433,0.9090029497076885,0.8326926282608779,0.19805589307411908,0.018518518518518517,660,163,11,583
UpFall::S02,UpFall,S02,0.8904761904761904,0.864937641723356,0.9024943310657596,0.6177777777777778,0.8273809523809523,0.7073791348600509,0.9283284742468414,0.5799219530023751,0.09750566893424037,0.17261904761904762,796,86,29,139
UpFall::S07,UpFall,S07,0.7894736842105263,0.7395747342088805,0.8058161350844277,0.32792207792207795,0.6733333333333333,0.4410480349344978,0.8295059412132584,0.5078607360874352,0.19418386491557224,0.32666666666666666,859,207,49,101
SisFall::SE03,SisFall,SE03,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1529,0,0,0
SisFall::SE08,SisFall,SE08,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1463,0,0,0
