accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9067642569792121,0.8994704857263515,0.9218861087834196,0.7487598949064872,0.7517024496767937,0.7395578338357035,0.07811389121658006,0.12294513733071667,0.8396219566358386,0.7970256512574817
