accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9421938382886114,0.9299640328306588,0.9458411374533301,0.7839424176967519,0.7887345152154979,0.7778875267727654,0.8459653385982455,0.8074939780361788,0.05415886254666965,0.08591307179201232
