accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9419915830412144,0.9304392694827496,0.9457110495168843,0.7801723616164675,0.7898150764561249,0.777213274116749,0.05428895048311537,0.08483251055138562,0.8455282014005334,0.805719884761147
