accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8867471855776637,0.8744290964213908,0.9268260582680784,0.7737462394112136,0.7194710061935037,0.730500655435727,0.8480694443712582,0.7996029881950268,0.07317394173192172,0.17796786542529663
