accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8826542555622845,0.8680429033256578,0.9242810362286564,0.7270215935854396,0.6777564498569555,0.6912120449763265,0.07571896377134349,0.18819522957734028,0.8098717717366992,0.7590826189859065
