accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9167452213016355,0.9058361019157004,0.9365583265806913,0.7634564150714073,0.7559056001476957,0.7501173560479351,0.0634416734193087,0.12488612274929037,0.8431983921042143,0.7973858667840887
