client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA36,KFall,SA36,1,local_val,last_round_local_fit,458,0.9920391916717698,0.9917455099904967,0.9976662777129521,0.9973924380704041,0.9858247422680413,0.9915748541801686,0.9996691888510628,0.9996372516046657,0.002333722287047841,0.014175257731958763
KFall::SA18,KFall,SA18,1,local_val,last_round_local_fit,532,0.9867279224093926,0.9864359421661097,0.9890009165902841,0.9861431870669746,0.9838709677419355,0.9850057670126874,0.9991488804504387,0.9988830442992223,0.010999083409715857,0.016129032258064516
SisFall::SA18,SisFall,SA18,0,local_val,last_round_local_fit,907,0.9731993299832495,0.9753926849613324,0.9622796227962279,0.9492273730684326,0.9885057471264368,0.9684684684684685,0.9981988095743027,0.9975813511491772,0.03772037720377204,0.011494252873563218
KFall::SA37,KFall,SA37,1,local_val,last_round_local_fit,433,0.9753497668221186,0.9753903054873929,0.9764216366158114,0.9781209781209781,0.9743589743589743,0.9762363519588954,0.9969362352857498,0.997180817027139,0.023578363384188627,0.02564102564102564
SisFall::SA20,SisFall,SA20,0,local_val,last_round_local_fit,872,0.9738787580088714,0.9746992552041495,0.9689387402933564,0.9595050618672666,0.9804597701149426,0.9698692438885731,0.9972851149921157,0.9963015569726614,0.031061259706643658,0.01954022988505747
KFall::SA23,KFall,SA23,1,local_val,last_round_local_fit,408,0.976027397260274,0.9761092961092961,0.9753846153846154,0.9693486590038314,0.9768339768339769,0.9730769230769231,0.9967937167937168,0.996046503685761,0.024615384615384615,0.023166023166023165
SisFall::SA17,SisFall,SA17,0,local_val,last_round_local_fit,1057,0.970092988187987,0.9699033076137233,0.9714158106297455,0.9634076615208691,0.9683908045977011,0.9658928059615935,0.9965483872623759,0.9958698079762303,0.028584189370254576,0.031609195402298854
KFall::SA38,KFall,SA38,1,local_val,last_round_local_fit,477,0.9820065430752454,0.9818081534772183,0.984,0.9807923169267707,0.9796163069544365,0.9802039592081584,0.9967494004796162,0.9958642988260482,0.016,0.02038369304556355
KFall::SA24,KFall,SA24,1,local_val,last_round_local_fit,456,0.9694742792538157,0.970319581788216,0.9604166666666667,0.9542719614921781,0.9802224969097652,0.9670731707317073,0.9961114544705397,0.9952691026309531,0.03958333333333333,0.019777503090234856
SisFall::SA22,SisFall,SA22,0,local_val,last_round_local_fit,1011,0.9644084437898871,0.9677946982515511,0.9467005076142132,0.9306549257017062,0.9888888888888889,0.9588885738588036,0.996404399323181,0.9950294164135974,0.0532994923857868,0.011111111111111112
KFall::SA30,KFall,SA30,1,local_val,last_round_local_fit,384,0.9760312151616499,0.9751452313598707,0.9821782178217822,0.9768339768339769,0.9681122448979592,0.9724535554131967,0.9965952717720752,0.995014448192104,0.01782178217821782,0.03188775510204082
KFall::SA33,KFall,SA33,1,local_val,last_round_local_fit,422,0.9784004670169294,0.9773653019490005,0.9846625766871165,0.9793956043956044,0.9700680272108844,0.9747095010252905,0.9962536343780867,0.9948443333968433,0.015337423312883436,0.029931972789115645
SisFall::SA10,SisFall,SA10,0,local_val,last_round_local_fit,899,0.970384523525197,0.9719571838722354,0.9644830307813733,0.9473376243417203,0.9794313369630974,0.9631171921475312,0.9961045211619255,0.9943964895668959,0.035516969218626675,0.0205686630369026
KFall::SA19,KFall,SA19,1,local_val,last_round_local_fit,519,0.9785604900459418,0.978311527074778,0.9801801801801802,0.9741480611045829,0.9764428739693758,0.9752941176470589,0.9969683464383111,0.9941785531511058,0.01981981981981982,0.023557126030624265
KFall::SA10,KFall,SA10,1,local_val,last_round_local_fit,498,0.9761517615176152,0.9746944444444444,0.9813333333333333,0.9707520891364902,0.9680555555555556,0.9694019471488178,0.9959024691358025,0.9936583189740303,0.018666666666666668,0.03194444444444444
KFall::SA20,KFall,SA20,1,local_val,last_round_local_fit,439,0.9843568945538818,0.9843621758491226,0.9841089670828603,0.983451536643026,0.9846153846153847,0.984033116499113,0.9959486597398062,0.9934057420368434,0.015891032917139614,0.015384615384615385
SisFall::SA23,SisFall,SA23,0,local_val,last_round_local_fit,875,0.9468059843267632,0.9520327794776636,0.9193284193284194,0.8984012377514182,0.9847371396269079,0.9395900755124056,0.9948218684793021,0.9929371402602589,0.08067158067158067,0.015262860373092142
SisFall::SA21,SisFall,SA21,0,local_val,last_round_local_fit,881,0.9517241379310345,0.9548512508451656,0.9367139959432048,0.9156300703082747,0.9729885057471265,0.9434382836444692,0.9946224149588491,0.9919239431797918,0.06328600405679513,0.027011494252873563
KFall::SA25,KFall,SA25,1,local_val,last_round_local_fit,495,0.9639065817409767,0.9643651931307651,0.957042957042957,0.9522752497225305,0.9716874292185731,0.9618834080717489,0.9927558285429181,0.9918647718788248,0.04295704295704296,0.028312570781426953
SisFall::SA19,SisFall,SA19,0,local_val,last_round_local_fit,959,0.9629270656651321,0.9667051895083041,0.9426057813154587,0.9263836646963998,0.9908045977011494,0.9575118022771453,0.9945550371023119,0.9916483128845153,0.05739421868454127,0.009195402298850575
KFall::SA12,KFall,SA12,1,local_val,last_round_local_fit,344,0.9553459119496855,0.9502354793148693,0.9846659364731654,0.9779179810725552,0.9158050221565731,0.9458428680396643,0.9935868086283632,0.9914947838156846,0.01533406352683461,0.08419497784342689
SisFall::SA08,SisFall,SA08,0,local_val,last_round_local_fit,1119,0.9319384925636501,0.9425520071192133,0.892128279883382,0.8572216097023153,0.9929757343550447,0.9201183431952663,0.9940153714155925,0.9906578541650802,0.10787172011661808,0.0070242656449553
KFall::SA09,KFall,SA09,1,local_val,last_round_local_fit,498,0.9594832648267763,0.9570015296291146,0.971830985915493,0.9597701149425287,0.9421720733427362,0.9508896797153025,0.9936374239797033,0.9905682147924114,0.028169014084507043,0.05782792665726375
KFall::SA22,KFall,SA22,1,local_val,last_round_local_fit,402,0.9815817984832069,0.9809874514777662,0.9849340866290018,0.979539641943734,0.9770408163265306,0.9782886334610472,0.9972099715592451,0.989017925880623,0.015065913370998116,0.02295918367346939
SisFall::SA09,SisFall,SA09,0,local_val,last_round_local_fit,881,0.9602853745541022,0.9644354293441515,0.9403651115618661,0.9212640599892876,0.9885057471264368,0.9537011366786804,0.99392110232916,0.9889122093637518,0.05963488843813387,0.011494252873563218
SisFall::SA06,SisFall,SA06,0,local_val,last_round_local_fit,881,0.9598097502972651,0.9619168356997971,0.9496957403651115,0.9318306761957119,0.9741379310344828,0.9525147513346446,0.991656058380546,0.9881701866110157,0.05030425963488844,0.02586206896551724
SisFall::SA14,SisFall,SA14,0,local_val,last_round_local_fit,1083,0.9450274862568716,0.9491283764090526,0.9178082191780822,0.9016393442622951,0.980448533640023,0.9393939393939394,0.9926293853391192,0.9880083172812306,0.0821917808219178,0.019551466359977
KFall::SA27,KFall,SA27,1,local_val,last_round_local_fit,466,0.9564989517819706,0.9574571963616907,0.949438202247191,0.9375722543352601,0.9654761904761905,0.9513196480938416,0.9903702960584984,0.9863887914775243,0.05056179775280899,0.034523809523809526
SisFall::SA04,SisFall,SA04,0,local_val,last_round_local_fit,1023,0.9510214127492,0.9512077876763736,0.950207468879668,0.9291617473435655,0.9522081064730793,0.9405437705407828,0.9902857372362082,0.9857465138957885,0.04979253112033195,0.04779189352692075
KFall::SA28,KFall,SA28,1,local_val,last_round_local_fit,454,0.9580870499731328,0.9580430814505765,0.9585389930898321,0.9508196721311475,0.9575471698113207,0.954171562867215,0.9928558457039617,0.9854622882498073,0.04146100691016782,0.04245283018867924
SisFall::SA05,SisFall,SA05,0,local_val,last_round_local_fit,1037,0.9656705359347987,0.9679226751473258,0.9533789563729683,0.9391061452513967,0.9824663939216832,0.9602970579834333,0.9908302289967947,0.9850705298444568,0.04662104362703165,0.017533606078316773
