client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA22,KFall,SA22,0,local_val,last_round_local_fit,449,0.9927737632017788,0.9933213469678241,0.9878787878787879,0.9853658536585366,0.9987639060568603,0.9920196439533456,0.9998264474160642,0.9997881184924086,0.012121212121212121,0.0012360939431396785
KFall::SA36,KFall,SA36,0,local_val,last_round_local_fit,427,0.9915865384615384,0.9922161172161172,0.9871794871794872,0.983739837398374,0.9972527472527473,0.990450204638472,0.9994452662721893,0.9992441683418173,0.01282051282051282,0.0027472527472527475
SisFall::SA10,SisFall,SA10,1,local_val,last_round_local_fit,1023,0.9881860694068423,0.9870961385435257,0.9929460580912863,0.9896278218425869,0.9812462189957653,0.9854191980558931,0.9993019105210443,0.9989840036110981,0.007053941908713693,0.018753781004234724
KFall::SA18,KFall,SA18,0,local_val,last_round_local_fit,498,0.9849473156046161,0.9852571273090063,0.9736070381231672,0.9728370221327968,0.9969072164948454,0.984725050916497,0.9986168636817124,0.9984486603258407,0.026392961876832845,0.003092783505154639
KFall::SA33,KFall,SA33,0,local_val,last_round_local_fit,394,0.9867892016082711,0.9866109126556011,0.9884696016771488,0.9860050890585241,0.9847522236340533,0.9853782581055308,0.9987546583768204,0.998277049087153,0.011530398322851153,0.015247776365946633
KFall::SA38,KFall,SA38,0,local_val,last_round_local_fit,474,0.9831246597713663,0.9822782689845778,0.9910625620655412,0.988984088127295,0.9734939759036144,0.9811778992106861,0.997949294696163,0.997783895955835,0.00893743793445879,0.02650602409638554
SisFall::SA08,SisFall,SA08,1,local_val,last_round_local_fit,887,0.9785663253155513,0.9774413385301464,0.9835209003215434,0.9759248385202584,0.9713617767387492,0.9736379613356766,0.9980361609483557,0.997148339836904,0.01647909967845659,0.02863822326125073
KFall::SA35,KFall,SA35,0,local_val,last_round_local_fit,479,0.9889135254988913,0.9885911707102601,0.9911417322834646,0.9885496183206107,0.9860406091370558,0.9872935196950444,0.9983543756744874,0.997005112769088,0.008858267716535433,0.013959390862944163
KFall::SA37,KFall,SA37,0,local_val,last_round_local_fit,347,0.9754253308128544,0.9754993297372185,0.9747416762342136,0.9694868238557559,0.9762569832402235,0.9728601252609603,0.9975546632971797,0.9970012790426044,0.02525832376578645,0.023743016759776536
KFall::SA24,KFall,SA24,0,local_val,last_round_local_fit,483,0.9615384615384616,0.9631279958337319,0.9451476793248945,0.937424789410349,0.9811083123425692,0.9587692307692308,0.9972605724367355,0.9969855365618026,0.05485232067510549,0.018891687657430732
SisFall::SA17,SisFall,SA17,1,local_val,last_round_local_fit,1069,0.9760524325686917,0.9748192341616861,0.9829321663019693,0.9765765765765766,0.9667063020214031,0.9716163728712279,0.9975573520113858,0.9969634858204703,0.017067833698030634,0.03329369797859691
SisFall::SA18,SisFall,SA18,1,local_val,last_round_local_fit,881,0.9821640903686087,0.9829276538201488,0.9784989858012171,0.9700734048560136,0.9873563218390805,0.9786385645115352,0.9974083140985288,0.9966698237842,0.02150101419878296,0.01264367816091954
SisFall::SA22,SisFall,SA22,1,local_val,last_round_local_fit,1083,0.9772613693153424,0.9779632445036117,0.9726027397260274,0.9650112866817155,0.983323749281196,0.9740814582739961,0.9970780287531729,0.9960881463368352,0.0273972602739726,0.01667625071880391
SisFall::SA21,SisFall,SA21,1,local_val,last_round_local_fit,879,0.974090801045876,0.9704416810177954,0.986449864498645,0.9779179810725552,0.9544334975369458,0.9660330320972266,0.9972694712872534,0.995815207577742,0.013550135501355014,0.04556650246305419
SisFall::SA06,SisFall,SA06,1,local_val,last_round_local_fit,1207,0.9706109822119103,0.9722799890377392,0.9560542309490416,0.948180815876516,0.9885057471264368,0.967923466516601,0.9964727313762473,0.9956574860202033,0.04394576905095839,0.011494252873563218
SisFall::SA09,SisFall,SA09,1,local_val,last_round_local_fit,887,0.9759466539652298,0.9741355819447081,0.9839228295819936,0.9763313609467456,0.9643483343074225,0.9703028521023228,0.9955416625166081,0.9945556927570411,0.01607717041800643,0.03565166569257744
