cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,603.0869565217391,0.9495033989724521,0.945604010700641,0.9482120605982195,0.7347663800545532,0.7980684245711789,0.7575261063693245,0.9696158570067005,0.8951724204323898,0.051787939401780586,0.05700403919693714
