accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8728899584662285,0.8538203213630469,0.9272975079028365,0.737705315157724,0.6635672125303237,0.6839913263484431,0.07270249209716366,0.21965686517674352,0.8184998425073001,0.7683151808668514
