accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9185098114010996,0.9146049094123554,0.9352601956619778,0.77573060448667,0.7921345215170408,0.7759206110238239,0.8652654778208304,0.8187241430376748,0.06473980433802197,0.10605037683726636
