accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8795854997168194,0.8661918881139552,0.9208405537290094,0.7252109057856083,0.6774949019331967,0.6894871640545238,0.8044170756647786,0.7551199294106126,0.07915944627099049,0.18845677750109913
