cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.855072463768116,601.3768115942029,0.9569766619958283,0.9527488769605513,0.9580049592821043,0.7549744927723516,0.8025652584071146,0.7715129651305243,0.9741298815888744,0.9166618802037567,0.041995040717895664,0.05250720536100145
