client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA22,KFall,SA22,1,local_val,last_round_local_fit,434,0.9928335170893055,0.9929891732463774,0.9907120743034056,0.9894117647058823,0.9952662721893492,0.9923303834808259,0.999434541801772,0.9994165407242265,0.009287925696594427,0.004733727810650888
KFall::SA37,KFall,SA37,1,local_val,last_round_local_fit,389,0.9812297734627832,0.9805262714008602,0.9892215568862276,0.9871244635193133,0.971830985915493,0.9794180269694819,0.9989693851733153,0.998786996347296,0.010778443113772455,0.028169014084507043
KFall::SA28,KFall,SA28,1,local_val,last_round_local_fit,483,0.9847161572052402,0.9847905745078934,0.983453981385729,0.9815880322209436,0.9861271676300578,0.9838523644752019,0.9988594724163284,0.9987491996316644,0.016546018614270942,0.013872832369942197
KFall::SA19,KFall,SA19,1,local_val,last_round_local_fit,514,0.9893075356415478,0.9892143402937402,0.9905033238366572,0.989010989010989,0.9879253567508233,0.9884678747940692,0.9986198024983243,0.9982054642078757,0.00949667616334283,0.012074643249176729
KFall::SA12,KFall,SA12,1,local_val,last_round_local_fit,438,0.982620320855615,0.9826813595374069,0.9892037786774629,0.9892617449664429,0.976158940397351,0.9826666666666667,0.9981321107148922,0.9981398912052861,0.010796221322537112,0.02384105960264901
KFall::SA29,KFall,SA29,1,local_val,last_round_local_fit,491,0.9820010587612493,0.9827003032506827,0.9777158774373259,0.9709443099273608,0.9876847290640394,0.9792429792429792,0.9984014160846357,0.9980046669369877,0.022284122562674095,0.012315270935960592
SisFall::SA17,SisFall,SA17,0,local_val,last_round_local_fit,927,0.9810172791433439,0.9801606972890184,0.9863247863247864,0.9817663817663818,0.9739966082532504,0.9778660612939841,0.9984606687828848,0.99799755597315,0.013675213675213675,0.026003391746749576
SisFall::SA23,SisFall,SA23,0,local_val,last_round_local_fit,1189,0.9758788811906595,0.975527712334309,0.981159420289855,0.9784649364991718,0.969896004378763,0.9741616272677295,0.9978685260544332,0.9976367270590619,0.01884057971014493,0.030103995621237
KFall::SA24,KFall,SA24,1,local_val,last_round_local_fit,391,0.9820065430752454,0.9835388006200348,0.9721153846153846,0.9645909645909646,0.9949622166246851,0.9795412275263484,0.9981738035264484,0.9971512539122406,0.027884615384615386,0.005037783375314861
SisFall::SA18,SisFall,SA18,0,local_val,last_round_local_fit,881,0.9816884661117717,0.9829445571331981,0.9756592292089249,0.9663488502523836,0.9902298850574712,0.9781436275901221,0.9979016576904246,0.9971350558939517,0.02434077079107505,0.009770114942528735
KFall::SA15,KFall,SA15,1,local_val,last_round_local_fit,528,0.9806046776953794,0.9808425080136599,0.9777542372881356,0.9742962056303549,0.9839307787391842,0.9790897908979089,0.9973117575579811,0.9970229288878917,0.022245762711864406,0.016069221260815822
SisFall::SA10,SisFall,SA10,0,local_val,last_round_local_fit,1083,0.9847614289283038,0.9843307632529295,0.9876270437472382,0.9838616714697407,0.9810344827586207,0.9824460431654676,0.9980539005795379,0.9969314706383297,0.012372956252761821,0.01896551724137931
KFall::SA08,KFall,SA08,1,local_val,last_round_local_fit,567,0.9805157593123209,0.9813791941023523,0.9774859287054409,0.9653679653679653,0.9852724594992637,0.9752186588921283,0.9980312621750892,0.9968422847292288,0.0225140712945591,0.014727540500736377
