cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,603.0869565217391,0.9527780427441329,0.9479339044751065,0.9523030786005711,0.7408388267748688,0.7986371941177577,0.7623480728059252,0.9722100122515427,0.9061744055913431,0.04769692139942891,0.056435269650358215
