cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.855072463768116,611.7246376811594,0.9590440225914385,0.9497615250851912,0.9602978655300903,0.7575582719020533,0.7942976484084078,0.7713539181377248,0.9738712321028515,0.9104327923639663,0.039702134469909854,0.06077481535970814
