model,generator,mixture,runs,dev_accuracy_mean,dev_accuracy_std,dev_balanced_accuracy_mean,dev_balanced_accuracy_std,dev_f1_mean,dev_f1_std,dev_far_mean,dev_far_std,dev_fn_mean,dev_fn_std,dev_fp_mean,dev_fp_std,dev_miss_rate_mean,dev_miss_rate_std,dev_pr_auc_mean,dev_pr_auc_std,dev_precision_mean,dev_precision_std,dev_recall_mean,dev_recall_std,dev_roc_auc_mean,dev_roc_auc_std,dev_round_mean,dev_round_std,dev_specificity_mean,dev_specificity_std,dev_tn_mean,dev_tn_std,dev_tp_mean,dev_tp_std,local_accuracy_mean,local_accuracy_std,local_balanced_accuracy_mean,local_balanced_accuracy_std,local_cluster_id_mean,local_cluster_id_std,local_f1_mean,local_f1_std,local_far_mean,local_far_std,local_miss_rate_mean,local_miss_rate_std,local_pr_auc_mean,local_pr_auc_std,local_precision_mean,local_precision_std,local_recall_mean,local_recall_std,local_roc_auc_mean,local_roc_auc_std,local_specificity_mean,local_specificity_std,local_train_examples_mean,local_train_examples_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_f1_mean,test_f1_std,test_far_mean,test_far_std,test_fn_mean,test_fn_std,test_fp_mean,test_fp_std,test_miss_rate_mean,test_miss_rate_std,test_pr_auc_mean,test_pr_auc_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_roc_auc_mean,test_roc_auc_std,test_round_mean,test_round_std,test_specificity_mean,test_specificity_std,test_tn_mean,test_tn_std,test_tp_mean,test_tp_std
fedavg,timegan,50_synthetic_50_original,10,0.7995499134448931,0.013103102371101242,0.737695537321538,0.01588953478823715,0.6360383638745891,0.02420335376640822,0.10696637869366639,0.014460971016339448,3266.8,224.80401340822286,1943.9,262.79922627993665,0.41764254666325745,0.028739965917696623,0.6211525943806303,0.017634750158300985,0.7016252055606771,0.030353377035329417,0.5823574533367425,0.0287399659176966,0.8290616800912696,0.011103963483377591,25.0,0.0,0.8930336213063335,0.014460971016339464,16229.1,262.79922627993665,4555.2,224.80401340822286,0.8436253301725942,0.008904031014246899,0.8481706517507721,0.005816707782456018,0.0434782608695652,0.0,0.6415552567683906,0.006465167659786219,0.17425012353005248,0.011914122826636682,0.12932336001545047,0.010689712342451281,0.7814624820501952,0.006117571910293873,0.6044813209959716,0.01229382481280503,0.7257491037526654,0.010689712342451299,0.8717170269788388,0.0064208758027180365,0.8257498764699474,0.0119141228266367,1358.159420289855,6.426493623990449,0.8234228994610524,0.017261223645746625,0.7788589772605724,0.016367307091588026,0.6998136222864606,0.024325971051426958,0.1031017788786309,0.026423864064141548,2722.6,249.27548348497226,1831.5,469.3935212354105,0.3391802666002242,0.031054626072626424,0.7329268163971367,0.02787862117505134,0.7460697373530139,0.042870621065626426,0.6608197333997758,0.03105462607262642,0.8704637357811779,0.010639058836799832,25.0,0.0,0.8968982211213691,0.026423864064141538,15932.5,469.3935212354105,5304.4,249.27548348497226
fedavg,wavegan_lite,25_synthetic_75_original,10,0.8020503943065975,0.008778189260507063,0.7461540200231578,0.008903161244669772,0.6481358861121548,0.013524853143893751,0.11347053320860614,0.011207430825536779,3083.6,112.09539588126613,2062.1,203.67264039247993,0.39422142674507793,0.014330784438924334,0.6177867599700242,0.009082652562182316,0.6972639829866957,0.021305723106632875,0.605778573254922,0.01433078443892432,0.8254876780669461,0.008764965376515938,25.0,0.0,0.8865294667913938,0.011207430825536753,16110.9,203.67264039247993,4738.4,112.09539588126614,0.8435374161573422,0.006068999533128034,0.848672917950679,0.0052847792214385575,0.0434782608695652,0.0,0.6442365118796538,0.00485202973750311,0.17700702202013716,0.009543442306353091,0.12551818960927572,0.01134058389944126,0.7855380729561977,0.007137187865762799,0.6057288597699122,0.010578117735686477,0.7295542741588402,0.011340583899441273,0.8733900294040184,0.0061451742185468046,0.8229929779798628,0.009543442306353093,856.5536231884058,7.192647182572192,0.8159086503043698,0.010354222456905036,0.7720076777579115,0.010890670381129673,0.6891725765497733,0.015747071038082344,0.11170907453276284,0.015154949006711667,2763.5,172.4201908774672,1984.4,269.212514155226,0.34427556995141395,0.021480028762609585,0.7039968027111605,0.021252313288113066,0.7270500409630928,0.024732158583199368,0.655724430048586,0.0214800287626096,0.8631948805577843,0.008855235068570944,25.0,0.0,0.888290925467237,0.015154949006711653,15779.6,269.2125141552261,5263.5,172.4201908774672
fedavg,wavegan_lite,90_synthetic_10_original,10,0.8003693017888056,0.009547518467283396,0.7377026696160371,0.007726816484384331,0.6363214739114718,0.011956633232684826,0.10491938590216252,0.018182840743763508,3282.7,161.5625437889474,1906.7,330.436764836414,0.41967527486576317,0.020654889259645544,0.6069455607777722,0.014772950344591885,0.7060055339159861,0.03116053961957505,0.5803247251342368,0.020654889259645516,0.8152295979057385,0.007381056853725396,25.0,0.0,0.8950806140978373,0.018182840743763456,16266.3,330.436764836414,4539.3,161.5625437889474,0.8469084946604492,0.007058460955294944,0.8425782789622336,0.005127734545086836,0.0434782608695652,0.0,0.6432455363328063,0.005539402583522462,0.18093092753860435,0.011616622758740727,0.13381687628553304,0.012900237635772758,0.7780586379207588,0.009876572039637953,0.6075055156096387,0.012285005252650468,0.7212555874825829,0.012900237635772777,0.8642982801213591,0.005645463449349021,0.8190690724613955,0.011616622758740742,7386.414492753623,6.8879578749026855,0.823209646776007,0.00790990912264152,0.7727120806138772,0.01038511012277582,0.6921601273575321,0.01450725065373706,0.09353186219319969,0.01214546520457182,2898.1,193.48468213846343,1661.5,215.75204389401378,0.36104397657904574,0.024104233479315243,0.7002370324196769,0.018533782934895247,0.7560356062062323,0.021017474183172187,0.6389560234209543,0.024104233479315226,0.8618241307266651,0.0102709551278602,25.0,0.0,0.9064681378068002,0.012145465204571777,16102.5,215.75204389401378,5128.9,193.4846821384634
