round,metric,value
1,cluster_id,0.9001634722452557
1,num_examples,747.5010779691535
1,participating_clients,69.0
1,total_examples,42209.0
1,val_accuracy,0.8836722353885169
1,val_balanced_accuracy,0.8919232926687097
1,val_f1,0.7236835828174667
1,val_far,0.13511246887586278
1,val_miss_rate,0.08104094578671764
1,val_pr_auc,0.8860451649605746
1,val_precision,0.6865898312721732
1,val_recall,0.7936066412207929
1,val_roc_auc,0.948569741933264
1,val_specificity,0.864887531124137
2,cluster_id,0.9001634722452557
2,num_examples,747.5010779691535
2,participating_clients,69.0
2,total_examples,42209.0
2,val_accuracy,0.9065901509175721
2,val_balanced_accuracy,0.9105223904942622
2,val_f1,0.7461748069032715
2,val_far,0.1089945750720784
2,val_miss_rate,0.06996064393939765
2,val_pr_auc,0.9090272162192091
2,val_precision,0.7095282132382636
2,val_recall,0.8046869430681125
2,val_roc_auc,0.9600964631222156
2,val_specificity,0.8910054249279216
3,cluster_id,0.9001634722452557
3,num_examples,747.5010779691535
3,participating_clients,69.0
3,total_examples,42209.0
3,val_accuracy,0.9151885148847637
3,val_balanced_accuracy,0.9176476106483346
3,val_f1,0.7562147200017562
3,val_far,0.09968884823364034
3,val_miss_rate,0.06501593046969129
3,val_pr_auc,0.9174425862818596
3,val_precision,0.7241270326733392
3,val_recall,0.8096316565378189
3,val_roc_auc,0.9631085179954114
3,val_specificity,0.9003111517663597
4,cluster_id,0.9001634722452557
4,num_examples,747.5010779691535
4,participating_clients,69.0
4,total_examples,42209.0
4,val_accuracy,0.9217112161490834
4,val_balanced_accuracy,0.9201089513895301
4,val_f1,0.761341833019311
4,val_far,0.09084497619402586
4,val_miss_rate,0.06893712102691342
4,val_pr_auc,0.9215150927859872
4,val_precision,0.7335142569510782
4,val_recall,0.8057104659805966
4,val_roc_auc,0.9642833398048124
4,val_specificity,0.9091550238059739
5,cluster_id,0.9001634722452557
5,num_examples,747.5010779691535
5,participating_clients,69.0
5,total_examples,42209.0
5,val_accuracy,0.9235304459687885
