accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9243392918548431,0.9143373392412455,0.9396932510275474,0.7533792539993928,0.7567314910255305,0.749777157861037,0.06030674897245254,0.11101857254505586,0.8304562804969159,0.7904672734307636
