accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8923425198473033,0.8797106707107866,0.9178403941244485,0.7327061141036146,0.7162285343046345,0.717275276430863,0.08215960587555106,0.15841905270287562,0.8225758649021667,0.7742871714544871
