accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9218799456841326,0.9074286708278553,0.9599797908031888,0.7901564256988821,0.7306825405963566,0.7457131705126064,0.040020209196811506,0.14512244914747763,0.8473665923640257,0.8080675637220338
