accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.6589799604945479,0.6767015319496578,0.5535627608659175,0.4872547940303522,0.6838736744948415,0.5128726503548005,0.6847960965538992,0.6133184546658451,0.4464372391340825,0.19077391251266917
