accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8769722575640267,0.8673954033836357,0.9109497754402816,0.7243951508251697,0.7029413124891266,0.7005837661723953,0.08905022455971874,0.17615896867301029,0.8209136303464953,0.7657407272816659
