accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.864218970289392,0.8372304886834673,0.9530776712849698,0.7930855514609902,0.6089420307141161,0.658503658492286,0.8348708889476187,0.7909755768534102,0.04692232871503028,0.27861669391803506
