accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9307785460444348,0.9231061074531803,0.9531296419087437,0.7823698343336349,0.7721828541597544,0.7709645169775833,0.8498090024203651,0.8069239822949597,0.04687035809125612,0.10691742700238233
