round,metric,value
1,cluster_id,0.6289891713972237
1,num_examples,741.5846014406335
1,participating_clients,69.0
1,total_examples,41926.0
1,val_accuracy,0.8893151964078784
1,val_balanced_accuracy,0.8869368714722373
1,val_f1,0.7224902339818019
1,val_far,0.11400868539150831
1,val_miss_rate,0.11211757166401694
1,val_pr_auc,0.8714678513880093
1,val_precision,0.6975931850468691
1,val_recall,0.7636874180798174
1,val_roc_auc,0.9378670499871977
1,val_specificity,0.8859913146084919
2,cluster_id,0.6289891713972237
2,num_examples,741.5846014406335
2,participating_clients,69.0
2,total_examples,41926.0
2,val_accuracy,0.9157903778880911
2,val_balanced_accuracy,0.9125456761395802
2,val_f1,0.7538073517221237
2,val_far,0.08058050433622843
2,val_miss_rate,0.09432814338461207
2,val_pr_auc,0.9070237125972497
2,val_precision,0.7378948781543948
2,val_recall,0.7814768463592223
2,val_roc_auc,0.9601760677314297
2,val_specificity,0.9194194956637716
3,cluster_id,0.6289891713972237
3,num_examples,741.5846014406335
3,participating_clients,69.0
3,total_examples,41926.0
3,val_accuracy,0.9241568093203268
3,val_balanced_accuracy,0.9202457385540179
3,val_f1,0.764255970092651
3,val_far,0.07136697275333724
3,val_miss_rate,0.08814155013862725
3,val_pr_auc,0.9097921791179614
3,val_precision,0.750463375175801
3,val_recall,0.7876634396052072
3,val_roc_auc,0.9647143309948503
3,val_specificity,0.9286330272466625
4,cluster_id,0.6289891713972237
4,num_examples,741.5846014406335
4,participating_clients,69.0
4,total_examples,41926.0
4,val_accuracy,0.9271438261451763
4,val_balanced_accuracy,0.923412033049474
4,val_f1,0.766707020843477
4,val_far,0.06803901967068957
4,val_miss_rate,0.0851369142303622
4,val_pr_auc,0.9145009769963428
4,val_precision,0.7522463083814039
4,val_recall,0.7906680755134723
4,val_roc_auc,0.9671677053307474
4,val_specificity,0.9319609803293105
5,cluster_id,0.6289891713972237
5,num_examples,741.5846014406335
5,participating_clients,69.0
5,total_examples,41926.0
5,val_accuracy,0.9287591076108127
5,val_balanced_accuracy,0.9251151876512226
5,val_f1,0.7684671033670539
5,val_far,0.06880688416155742
5,val_miss_rate,0.08061642439692762
5,val_pr_auc,0.9128711612013286
5,val_precision,0.7512369151552066
5,val_recall,0.7951885653469069
5,val_roc_auc,0.9674681218108888
5,val_specificity,0.9311931158384426
6,cluster_id,0.6289891713972237
6,num_examples,741.5846014406335
6,participating_clients,69.0
6,total_examples,41926.0
6,val_accuracy,0.9307545697963234
6,val_balanced_accuracy,0.9264429128419223
6,val_f1,0.7706016077208256
6,val_far,0.06764184274086958
6,val_miss_rate,0.07886208109752174
6,val_pr_auc,0.9147195948372118
6,val_precision,0.7531675459447787
6,val_recall,0.7969429086463126
6,val_roc_auc,0.9688623598098263
6,val_specificity,0.9323581572591303
7,cluster_id,0.6289891713972237
7,num_examples,741.5846014406335
7,participating_clients,69.0
7,total_examples,41926.0
7,val_accuracy,0.930966630196975
7,val_balanced_accuracy,0.9263535204094997
7,val_f1,0.7705219420518966
7,val_far,0.06761995853272704
7,val_miss_rate,0.07837009469469235
7,val_pr_auc,0.9150274786722193
7,val_precision,0.7526165713664147
7,val_recall,0.7974348950491417
7,val_roc_auc,0.969355249633538
7,val_specificity,0.9323800414672728
8,cluster_id,0.6289891713972237
8,num_examples,741.5846014406335
8,participating_clients,69.0
8,total_examples,41926.0
8,val_accuracy,0.9304113893801685
8,val_balanced_accuracy,0.9260224225281497
8,val_f1,0.7709013820772186
8,val_far,0.06945041981134407
8,val_miss_rate,0.07624824159172744
8,val_pr_auc,0.9156007685196852
8,val_precision,0.7518678183447398
8,val_recall,0.7995567481521068
8,val_roc_auc,0.9694173464137245
8,val_specificity,0.930549580188656
9,cluster_id,0.6289891713972237
9,num_examples,741.5846014406335
9,participating_clients,69.0
9,total_examples,41926.0
9,val_accuracy,0.9313332930889523
9,val_balanced_accuracy,0.9265454655996216
9,val_f1,0.7721669097679913
9,val_far,0.06825313192277901
9,val_miss_rate,0.0758594513732308
9,val_pr_auc,0.9162315238509119
9,val_precision,0.7534232290000842
9,val_recall,0.7999455383706032
9,val_roc_auc,0.96983085633711
9,val_specificity,0.9317468680772213
10,cluster_id,0.6289891713972237
10,num_examples,741.5846014406335
10,participating_clients,69.0
10,total_examples,41926.0
10,val_accuracy,0.9311023117004827
10,val_balanced_accuracy,0.9269679807090611
10,val_f1,0.7729055574773902
10,val_far,0.06945225327321874
10,val_miss_rate,0.0733046720543498
10,val_pr_auc,0.9159229018759006
10,val_precision,0.752645749145527
10,val_recall,0.8025003176894846
10,val_roc_auc,0.9697821679066995
10,val_specificity,0.9305477467267808
11,cluster_id,0.6289891713972237
11,num_examples,741.5846014406335
11,participating_clients,69.0
11,total_examples,41926.0
11,val_accuracy,0.9318199762926357
11,val_balanced_accuracy,0.9269539554660379
11,val_f1,0.7733442006114157
11,val_far,0.06914410877362251
11,val_miss_rate,0.07333276463550073
11,val_pr_auc,0.9153585530854964
11,val_precision,0.7530644768283429
11,val_recall,0.8024722251083335
11,val_roc_auc,0.9702380712881975
11,val_specificity,0.9308558912263775
12,cluster_id,0.6289891713972237
12,num_examples,741.5846014406335
12,participating_clients,69.0
12,total_examples,41926.0
12,val_accuracy,0.9322158494744117
12,val_balanced_accuracy,0.9274530509876195
12,val_f1,0.7737814704390997
12,val_far,0.06879145303488249
12,val_miss_rate,0.07255358248378344
12,val_pr_auc,0.9180783445165418
12,val_precision,0.7538102624924469
12,val_recall,0.803251407260051
12,val_roc_auc,0.9707534813944992
12,val_specificity,0.9312085469651175
13,cluster_id,0.6289891713972237
13,num_examples,741.5846014406335
13,participating_clients,69.0
13,total_examples,41926.0
13,val_accuracy,0.9328132974611028
13,val_balanced_accuracy,0.9270794115054855
13,val_f1,0.7742339360017038
13,val_far,0.06671970430160899
13,val_miss_rate,0.07503016560636662
13,val_pr_auc,0.9180331925509871
13,val_precision,0.756247262303375
13,val_recall,0.8007748241374679
13,val_roc_auc,0.971007429309531
13,val_specificity,0.9332802956983911
14,cluster_id,0.6289891713972237
14,num_examples,741.5846014406335
14,participating_clients,69.0
14,total_examples,41926.0
14,val_accuracy,0.9319398115464691
14,val_balanced_accuracy,0.9261753530115177
14,val_f1,0.7735184283932749
14,val_far,0.06806633507493666
14,val_miss_rate,0.0749300152052051
14,val_pr_auc,0.9195827242371283
14,val_precision,0.7559157485856975
14,val_recall,0.8008749745386292
14,val_roc_auc,0.970885570488752
14,val_specificity,0.9319336649250632
15,cluster_id,0.6289891713972237
15,num_examples,741.5846014406335
15,participating_clients,69.0
15,total_examples,41926.0
15,val_accuracy,0.9331620089077466
15,val_balanced_accuracy,0.9268674098303242
15,val_f1,0.7744871956225864
15,val_far,0.06701405816511134
15,val_miss_rate,0.07484168913591721
15,val_pr_auc,0.9193637645322715
15,val_precision,0.7568890092548316
15,val_recall,0.8009633006079175
15,val_roc_auc,0.9712144998768182
15,val_specificity,0.9329859418348888
16,cluster_id,0.6289891713972237
16,num_examples,741.5846014406335
16,participating_clients,69.0
16,total_examples,41926.0
16,val_accuracy,0.9329251798658074
16,val_balanced_accuracy,0.9274927688824736
16,val_f1,0.7751006821822531
16,val_far,0.06773092849945246
16,val_miss_rate,0.07277896039470984
16,val_pr_auc,0.9190072229952224
16,val_precision,0.756274538927725
16,val_recall,0.803026029349125
16,val_roc_auc,0.9709277252192196
16,val_specificity,0.9322690715005476
17,cluster_id,0.6289891713972237
17,num_examples,741.5846014406335
17,participating_clients,69.0
17,total_examples,41926.0
17,val_accuracy,0.9339878800019277
17,val_balanced_accuracy,0.9283330224309086
17,val_f1,0.7767680936547231
17,val_far,0.06649026860661032
17,val_miss_rate,0.07187541645468025
17,val_pr_auc,0.9210079874348759
17,val_precision,0.7588633535908096
17,val_recall,0.803929573289154
17,val_roc_auc,0.9721086566779301
17,val_specificity,0.9335097313933896
18,cluster_id,0.6289891713972237
18,num_examples,741.5846014406335
18,participating_clients,69.0
18,total_examples,41926.0
18,val_accuracy,0.9342092144393481
18,val_balanced_accuracy,0.9286571017349993
18,val_f1,0.7770138645555409
18,val_far,0.06637926235386013
18,val_miss_rate,0.07155945376037563
18,val_pr_auc,0.9223204762527695
18,val_precision,0.7582525297068088
18,val_recall,0.804245535983459
18,val_roc_auc,0.9721517103372412
18,val_specificity,0.9336207376461394
19,cluster_id,0.6289891713972237
19,num_examples,741.5846014406335
19,participating_clients,69.0
19,total_examples,41926.0
19,val_accuracy,0.9341959385800334
19,val_balanced_accuracy,0.9277545603460177
19,val_f1,0.776360210970403
19,val_far,0.0659231621262623
19,val_miss_rate,0.07366334619007381
19,val_pr_auc,0.9195798997875745
19,val_precision,0.7590423794867505
19,val_recall,0.8021416435537607
19,val_roc_auc,0.9710866938873816
19,val_specificity,0.934076837873738
20,cluster_id,0.6289891713972237
20,num_examples,741.5846014406335
20,participating_clients,69.0
20,total_examples,41926.0
20,val_accuracy,0.9340755093552822
20,val_balanced_accuracy,0.927946029573069
20,val_f1,0.7769593644722159
20,val_far,0.06640974013539733
20,val_miss_rate,0.07247724730475334
20,val_pr_auc,0.9203171320318561
20,val_precision,0.7591420032219894
20,val_recall,0.8033277424390811
20,val_roc_auc,0.9714593476089892
20,val_specificity,0.9335902598646026
21,cluster_id,0.6289891713972237
21,num_examples,741.5846014406335
21,participating_clients,69.0
21,total_examples,41926.0
21,val_accuracy,0.935108804633611
21,val_balanced_accuracy,0.9284247765887254
21,val_f1,0.7776956988233213
21,val_far,0.06505156481743353
21,val_miss_rate,0.07305823434913503
21,val_pr_auc,0.922955029440569
21,val_precision,0.7607960338930777
21,val_recall,0.8027467553946992
21,val_roc_auc,0.9721919698392588
21,val_specificity,0.9349484351825664
22,cluster_id,0.6289891713972237
22,num_examples,741.5846014406335
22,participating_clients,69.0
22,total_examples,41926.0
22,val_accuracy,0.9348699562318128
22,val_balanced_accuracy,0.9288399142542704
22,val_f1,0.7773388556371613
22,val_far,0.06553347186722717
22,val_miss_rate,0.07181699778568845
22,val_pr_auc,0.9220179154323287
22,val_precision,0.759570309839268
22,val_recall,0.803987991958146
22,val_roc_auc,0.9719575795358477
22,val_specificity,0.934466528132773
23,cluster_id,0.6289891713972237
23,num_examples,741.5846014406335
23,participating_clients,69.0
23,total_examples,41926.0
23,val_accuracy,0.9350156481982794
23,val_balanced_accuracy,0.9296065676288958
23,val_f1,0.7777717136888229
23,val_far,0.06560980520614647
23,val_miss_rate,0.07050793171570993
23,val_pr_auc,0.922291662806806
23,val_precision,0.7589659424746097
23,val_recall,0.8052970580281243
23,val_roc_auc,0.9721456854914485
23,val_specificity,0.9343901947938537
24,cluster_id,0.6289891713972237
24,num_examples,741.5846014406335
24,participating_clients,69.0
24,total_examples,41926.0
24,val_accuracy,0.9356325467390533
24,val_balanced_accuracy,0.9296562183528571
24,val_f1,0.7785564271150103
24,val_far,0.06525843522359917
24,val_miss_rate,0.07045962761934606
24,val_pr_auc,0.9222737728626352
24,val_precision,0.7596724793183313
24,val_recall,0.8053453621244884
24,val_roc_auc,0.9718843819712016
24,val_specificity,0.934741564776401
25,cluster_id,0.6289891713972237
25,num_examples,741.5846014406335
25,participating_clients,69.0
25,total_examples,41926.0
25,val_accuracy,0.9363764392505207
25,val_balanced_accuracy,0.9307021337286807
25,val_f1,0.7796834590576425
25,val_far,0.06475225226489496
25,val_miss_rate,0.06896261796816873
25,val_pr_auc,0.9243164675407809
25,val_precision,0.761365574145904
25,val_recall,0.8068423717756652
25,val_roc_auc,0.9725104143650759
25,val_specificity,0.9352477477351051
