accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8681869989550033,0.8561599668679698,0.8973595388186358,0.7148107357274218,0.6827104584878907,0.6832852295003581,0.7939989494527286,0.7484597286990295,0.1026404611813645,0.18503960508269582
