accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9099767879626367,0.9032224134886183,0.9323152442399064,0.7665517965759728,0.7701272123129328,0.7610283951287131,0.8576756598697451,0.8081678909602832,0.06768475576009356,0.12587041726266987
