cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,597.8260869565217,0.9307711145524054,0.9294017223762087,0.9283181627837543,0.7127801933889744,0.7940285931739064,0.7439001704289294,0.9667444783053823,0.8934713011237546,0.07168183721624555,0.06104387059420946
