cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.855072463768116,601.3768115942029,0.9355497193341497,0.9328449980708691,0.9344722850709215,0.7224331916820014,0.7947515908058315,0.7504105878856882,0.9681295155877788,0.8989922044008883,0.0655277149290786,0.060320872962284444
