accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9184643053635202,0.9041709140177607,0.9408566848121486,0.7699481028336741,0.7421327302308824,0.7440552122823268,0.059143315187851146,0.13251485677662775,0.8347131413458038,0.7904180222334671
