client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
KFall::SA22,KFall,SA22,1,local_val,last_round_local_fit,534,0.9865810968494749,0.9862358752431535,0.9922737306843267,0.9912390488110138,0.9801980198019802,0.985687616677038,0.00772626931567329,0.019801980198019802,0.9988033571569078,0.9987668974879449
SisFall::SA20,SisFall,SA20,0,local_val,last_round_local_fit,930,0.9775,0.9780532462959715,0.9742245522062036,0.9660724554341575,0.9818819403857393,0.9739130434782609,0.025775447793796417,0.018118059614260665,0.9975163916364674,0.9965160525412171
SisFall::SA10,SisFall,SA10,0,local_val,last_round_local_fit,881,0.9771700356718193,0.9769776876267748,0.9780933062880325,0.9691780821917808,0.9758620689655172,0.9725085910652921,0.021906693711967545,0.02413793103448276,0.9972154997551933,0.9963841267805704
SisFall::SA22,SisFall,SA22,0,local_val,last_round_local_fit,880,0.9695600475624256,0.9716700473292765,0.9594320486815415,0.9448123620309051,0.9839080459770115,0.963963963963964,0.04056795131845842,0.016091954022988506,0.9967687859923993,0.9955596716827705
SisFall::SA18,SisFall,SA18,0,local_val,last_round_local_fit,1057,0.9736907421196327,0.975536298037089,0.9619921363040629,0.9518805309734514,0.9890804597701149,0.9701240135287486,0.03800786369593709,0.010919540229885057,0.996393546346093,0.995363258742619
KFall::SA12,KFall,SA12,1,local_val,last_round_local_fit,326,0.9695273631840796,0.9678610956522826,0.9841986455981941,0.9800285306704708,0.9515235457063712,0.9655657062543921,0.01580135440180587,0.04847645429362881,0.9956760440962213,0.9949312239256377
KFall::SA23,KFall,SA23,1,local_val,last_round_local_fit,391,0.9768230638778971,0.9767428195365017,0.9772951628825272,0.9697766097240473,0.9761904761904762,0.972972972972973,0.022704837117472853,0.023809523809523808,0.9969196738693283,0.9948709521357902
SisFall::SA17,SisFall,SA17,0,local_val,last_round_local_fit,1063,0.9680342310596527,0.9690089766068726,0.9619805481874447,0.9510250569476082,0.9760374050263004,0.9633689068358812,0.03801945181255526,0.02396259497369959,0.9960692786727169,0.9948222045298082
KFall::SA38,KFall,SA38,1,local_val,last_round_local_fit,497,0.9658213891951488,0.9659153775352513,0.9598262757871878,0.9591160220994475,0.9720044792833147,0.9655172413793104,0.04017372421281216,0.027995520716685332,0.9947656583415709,0.9944275283022599
SisFall::SA23,SisFall,SA23,0,local_val,last_round_local_fit,1011,0.9614723926380369,0.9648562699206191,0.9437394247038917,0.926923076923077,0.9859731151373465,0.9555366751628434,0.05626057529610829,0.014026884862653419,0.9959760720173337,0.9943942211203902
SisFall::SA06,SisFall,SA06,0,local_val,last_round_local_fit,1037,0.9673993578661398,0.9657363489602576,0.976475620188195,0.9674363528715216,0.9549970777323202,0.9611764705882353,0.02352437981180496,0.04500292226767972,0.9948801570275163,0.9938645691008166
SisFall::SA08,SisFall,SA08,0,local_val,last_round_local_fit,1215,0.9604753293722552,0.9619632453831792,0.9354207436399217,0.9318885448916409,0.9885057471264368,0.9593625498007968,0.06457925636007827,0.011494252873563218,0.9945158349909008,0.9934216345589709
KFall::SA24,KFall,SA24,1,local_val,last_round_local_fit,433,0.9709821428571429,0.97042538652634,0.973963355834137,0.964332892998679,0.9668874172185431,0.9656084656084656,0.026036644165863067,0.033112582781456956,0.9950800513452586,0.9928958399975507
SisFall::SA21,SisFall,SA21,0,local_val,last_round_local_fit,895,0.9603913147220234,0.9617200148560852,0.9523610530714585,0.9387096774193548,0.9710789766407119,0.9546200109349371,0.04763894692854158,0.028921023359288096,0.9941932973768969,0.9928601084111621
KFall::SA18,KFall,SA18,1,local_val,last_round_local_fit,459,0.9778543307086615,0.9785156554097186,0.9686346863468634,0.964984552008239,0.9883966244725738,0.9765502866076081,0.03136531365313653,0.011603375527426161,0.9970203341273919,0.9928467004179077
