client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
KFall::SA36,KFall,SA36,0,local_val,last_round_local_fit,427,0.9921875,0.9915293040293041,0.9967948717948718,0.9958391123439667,0.9862637362637363,0.9910282953761215,0.003205128205128205,0.013736263736263736,0.9995656053348362,0.9994579526647612
KFall::SA22,KFall,SA22,0,local_val,last_round_local_fit,449,0.9883268482490273,0.987924985329188,0.9919191919191919,0.9900497512437811,0.9839307787391842,0.9869807811531308,0.00808080808080808,0.016069221260815822,0.9992121461837161,0.9990379108689394
KFall::SA18,KFall,SA18,0,local_val,last_round_local_fit,498,0.9834420471650778,0.9834970926424202,0.9814271749755621,0.9805128205128205,0.9855670103092784,0.9830334190231362,0.01857282502443793,0.01443298969072165,0.9983533371627819,0.9981798955418537
KFall::SA24,KFall,SA24,0,local_val,last_round_local_fit,483,0.9793340987370838,0.9782506456652744,0.990506329113924,0.9884020618556701,0.9659949622166247,0.9770700636942675,0.00949367088607595,0.03400503778337532,0.9982091424077203,0.9978163807079043
KFall::SA35,KFall,SA35,0,local_val,last_round_local_fit,479,0.9772727272727273,0.976547823654023,0.9822834645669292,0.9770114942528736,0.9708121827411168,0.973901973265436,0.017716535433070866,0.02918781725888325,0.997790429273752,0.9970102225376958
KFall::SA38,KFall,SA38,0,local_val,last_round_local_fit,474,0.9765922700054437,0.9751552386307893,0.9900695134061569,0.9876084262701363,0.9602409638554217,0.9737324373854612,0.009930486593843098,0.03975903614457831,0.9971022122252664,0.996706574551063
KFall::SA33,KFall,SA33,0,local_val,last_round_local_fit,394,0.9793222286042504,0.97957506546368,0.9769392033542977,0.9723270440251572,0.9822109275730623,0.97724399494311,0.023060796645702306,0.017789072426937738,0.9971976483688023,0.9963445062014169
SisFall::SA22,SisFall,SA22,1,local_val,last_round_local_fit,1083,0.967016491754123,0.9692373525451439,0.9522757401679187,0.9407569939659901,0.9861989649223691,0.9629421673217293,0.047724259832081305,0.013801035077630822,0.9964907885104197,0.9955235829903373
SisFall::SA18,SisFall,SA18,1,local_val,last_round_local_fit,881,0.9700356718192628,0.9720757268424611,0.9602434077079107,0.9458563535911603,0.9839080459770115,0.9645070422535211,0.03975659229208925,0.016091954022988506,0.9964288545382481,0.9952823772636348
SisFall::SA08,SisFall,SA08,1,local_val,last_round_local_fit,887,0.9680876399142653,0.9703328754174332,0.9581993569131833,0.9417366946778711,0.9824663939216832,0.9616704805491991,0.04180064308681672,0.017533606078316773,0.9965463682132447,0.9951671112721105
SisFall::SA09,SisFall,SA09,1,local_val,last_round_local_fit,887,0.9745177423195999,0.9753026097447761,0.9710610932475884,0.9588100686498856,0.9795441262419637,0.9690662041052327,0.028938906752411574,0.020455873758036237,0.9964347864489468,0.994947090532085
