accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9258243683079477,0.9152039067408672,0.9404459933406683,0.7607254312902829,0.7577118837116522,0.7506620871730191,0.05955400665933197,0.11003817985893438,0.8314666655879214,0.7927998666906895
