cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,607.6231884057971,0.9562368260402038,0.9477657074399483,0.9561503448364298,0.7489118609895472,0.7944535338115827,0.7677610081031621,0.9753281958608729,0.9201439470415101,0.04384965516357022,0.06061892995653331
