accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8862915041399779,0.8636677828062743,0.9259988516631281,0.7299290178152883,0.6690867775200066,0.6859519802668345,0.07400114833687188,0.1986632860505801,0.8066010834359719,0.7586932906536803
