cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,600.927536231884,0.9275118104107364,0.9290093256055497,0.9197817787839815,0.7105597851487501,0.8039385021529988,0.7456741308091684,0.9718150705785153,0.9102912816576487,0.08021822121601868,0.051133961615117074
