accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8652814920948356,0.8487650747070075,0.909977712261838,0.7304097112636039,0.6806489996967501,0.688441346219366,0.09002228773816205,0.2124475628478227,0.8292335390555797,0.7596922555114304
