accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9154527647481442,0.9049458327073407,0.9381974620370248,0.7603918021701758,0.7463417903851669,0.7451777111411937,0.8365702591668046,0.7924655337279184,0.061802537962975086,0.12830579662234334
