accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9147323923987508,0.9136026615118101,0.9320753444562524,0.7571102969519152,0.7719457432028336,0.7549712863290374,0.8427570160010596,0.8011188163745003,0.06792465554374752,0.10487002143263244
