accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8339726751168581,0.8320511150104049,0.8340443991604731,0.6394510848800894,0.7047054178678471,0.6578758332106074,0.7804950108063364,0.7094574472681291,0.16595560083952712,0.16994216913966306
