cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,600.927536231884,0.9555397521512371,0.9476144125393429,0.9551546403696418,0.746266672499223,0.7951466484771599,0.7651661322968528,0.9748334741204674,0.9075008922332838,0.04484535963035809,0.059925815290956065
