accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8793763897891208,0.8658378198555706,0.922216399889229,0.7316208105477245,0.6879265250369977,0.6959641195651529,0.077783600110771,0.19054076017808855,0.8225588831052154,0.7697552204051151
