accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9313196243746233,0.9214012241013708,0.9586518319322274,0.7937097631077767,0.763829373746879,0.7708789806821112,0.8510792433359297,0.8116019758328513,0.041348168067772535,0.11584938372948615
